,Unnamed: 0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Month,Seasons
152,152,537000445,3/31/2015,282950.0,3,1.0,1250,8200,1.0,0.0,0.0,Very_Good,7,1250,0.0,1954,0.0,98003,47.3255,-122.304,1680,8633,3,Winter
153,153,7855801670,4/1/2015,2250000.0,4,3.25,5180,19850,2.0,0.0,3.0,Good,12,3540,1640.0,2006,0.0,98006,47.562,-122.162,3160,9750,4,Spring
154,154,7920100045,5/16/2014,350000.0,1,1.0,700,5100,1.0,0.0,0.0,Good,7,700,0.0,1942,0.0,98115,47.679,-122.3,1010,5100,5,Spring
155,155,8960000030,7/28/2014,215000.0,3,1.0,1180,7669,1.0,0.0,0.0,Very_Good,7,1180,0.0,1967,0.0,98058,47.4479,-122.176,1190,7669,7,Summer
156,156,6388930390,11/20/2014,650000.0,5,3.5,3960,25245,2.0,0.0,0.0,Good,9,2500,1460.0,1996,0.0,98056,47.525,-122.172,2640,13675,11,Fall
157,157,8731900200,8/7/2014,320000.0,4,2.75,2640,7500,1.0,0.0,0.0,Good,8,1620,1020.0,1967,0.0,98023,47.3135,-122.369,1980,7875,8,Summer
158,158,8029200135,11/13/2014,247000.0,3,2.0,1270,7198,1.5,0.0,0.0,Good,7,1270,0.0,1916,2013.0,98022,47.2086,-121.996,1160,7198,11,Fall
159,159,1081200350,10/3/2014,320000.0,4,1.75,1760,11180,1.0,0.0,0.0,Very_Good,8,1760,0.0,1968,0.0,98059,47.4715,-122.118,1730,11180,10,Fall
160,160,84000105,5/7/2014,255000.0,5,2.25,2060,8632,1.0,0.0,0.0,Good,7,1030,1030.0,1962,0.0,98146,47.4877,-122.335,1010,11680,5,Spring
161,161,3756500060,3/9/2015,438000.0,3,1.75,1780,9660,1.0,0.0,0.0,Good,7,1780,0.0,1962,0.0,98034,47.7171,-122.193,1200,9660,3,Winter
162,162,7215720160,3/4/2015,900000.0,3,2.5,3400,16603,2.0,0.0,0.0,Good,10,3400,0.0,2000,0.0,98075,47.6012,-122.023,3400,12601,3,Winter
163,163,3574800520,6/20/2014,441000.0,3,2.75,1910,7280,1.0,0.0,0.0,Good,7,1160,750.0,1979,0.0,98034,47.7319,-122.224,1710,8152,6,Spring
164,164,2617300160,8/12/2014,420000.0,3,2.0,2020,38332,1.0,0.0,0.0,Very_Good,7,1010,1010.0,1975,0.0,98027,47.4582,-122.023,2110,36590,8,Summer
165,165,2558660270,12/8/2014,370000.0,3,1.75,1580,7000,1.0,0.0,0.0,Good,7,1180,400.0,1976,0.0,98034,47.7209,-122.168,1640,7500,12,Winter
166,166,2009000370,2/19/2015,269950.0,2,1.75,1340,7250,1.0,0.0,0.0,Excellent,5,700,640.0,1949,0.0,98198,47.408,-122.327,1830,9750,2,Winter
167,167,1836980160,3/24/2015,807100.0,4,2.5,2680,4499,2.0,0.0,0.0,Good,9,2680,0.0,1999,0.0,98006,47.565,-122.125,2920,4500,3,Winter
168,168,3261020370,6/5/2014,653000.0,3,2.5,2680,9750,1.0,0.0,0.0,Very_Good,8,1610,1070.0,1979,0.0,98034,47.7028,-122.231,2480,8750,6,Spring
169,169,1755700060,6/11/2014,371500.0,3,2.0,1370,8336,1.0,0.0,0.0,Excellent,7,1370,0.0,1964,0.0,98133,47.7458,-122.331,1770,7288,6,Spring
170,170,4330600435,3/16/2015,284000.0,3,1.75,1560,21000,1.0,0.0,0.0,Good,7,1560,0.0,1954,0.0,98166,47.4776,-122.337,1070,7920,3,Winter
171,171,9542800700,1/2/2015,272000.0,3,1.75,2160,7140,1.0,0.0,0.0,Very_Good,7,1670,490.0,1978,0.0,98023,47.3026,-122.374,1930,7350,1,Winter
172,172,1999700045,5/2/2014,313000.0,3,1.5,1340,7912,1.5,0.0,0.0,Good,7,1340,0.0,1955,0.0,98133,47.7658,-122.339,1480,7940,5,Spring
173,173,1762600070,1/16/2015,917500.0,4,2.5,3880,35003,2.0,0.0,0.0,Good,10,2570,1310.0,1984,0.0,98033,47.6477,-122.182,3740,35230,1,Winter
174,174,1687900520,9/29/2014,673000.0,4,2.25,2590,8190,2.0,0.0,0.0,Very_Good,8,2590,0.0,1980,0.0,98006,47.5619,-122.125,2260,8335,9,Summer
175,175,7234600798,2/10/2015,425000.0,3,2.5,1120,1100,2.0,0.0,0.0,Good,8,820,300.0,2008,0.0,98122,47.6106,-122.31,1590,1795,2,Winter
176,176,3881900445,7/9/2014,399950.0,5,2.75,1970,5400,1.0,0.0,0.0,Good,7,1320,650.0,1986,0.0,98144,47.5868,-122.308,1280,2150,7,Summer
177,177,2254502445,5/30/2014,385000.0,3,1.0,1220,4800,1.0,0.0,0.0,Good,6,1220,0.0,1901,0.0,98122,47.6101,-122.307,1200,4800,5,Spring
178,178,5437810320,11/17/2014,269950.0,3,1.5,1950,7560,1.0,0.0,2.0,Very_Good,7,1320,630.0,1975,0.0,98022,47.1976,-121.999,1950,8941,11,Fall
179,179,9158100075,1/7/2015,330000.0,2,1.0,1350,8220,1.0,0.0,0.0,Good,7,1060,290.0,1949,0.0,98177,47.7224,-122.358,1540,8280,1,Winter
180,180,3830630310,7/25/2014,260000.0,3,2.5,1670,5797,2.0,0.0,0.0,Good,7,1670,0.0,1988,0.0,98030,47.3505,-122.179,1670,6183,7,Summer
181,181,8123100045,4/14/2015,470000.0,4,3.0,2380,5125,1.5,0.0,0.0,Very_Good,7,1680,700.0,1925,0.0,98126,47.5384,-122.376,1410,5375,4,Spring
182,182,3127200041,6/13/2014,589000.0,4,3.0,2440,9600,2.0,0.0,0.0,Excellent,7,2440,0.0,1961,0.0,98034,47.7044,-122.2,2290,9600,6,Spring
183,183,6661200320,7/23/2014,163500.0,2,1.5,1050,3419,2.0,0.0,0.0,Good,7,1050,0.0,1996,0.0,98038,47.3848,-122.039,1050,3417,7,Summer
184,184,11510310,9/5/2014,835000.0,4,2.75,3130,13412,2.0,0.0,0.0,Good,9,2140,990.0,1993,0.0,98052,47.6993,-122.102,2260,9984,9,Summer
185,185,825059270,11/21/2014,1100000.0,5,3.0,4090,12850,1.0,0.0,2.0,Very_Good,10,2090,2000.0,1986,0.0,98033,47.6627,-122.188,2540,10270,11,Fall
186,186,8731951370,4/15/2015,269000.0,4,1.75,1490,10000,1.0,0.0,0.0,Very_Good,8,1100,390.0,1969,0.0,98023,47.3099,-122.379,2190,8910,4,Spring
187,187,1954440060,5/5/2014,560000.0,3,2.5,1900,8744,2.0,0.0,0.0,Good,8,1900,0.0,1987,0.0,98074,47.62,-122.043,2030,8744,5,Spring
188,188,2264500350,4/18/2015,615000.0,4,1.0,1330,2400,1.5,0.0,0.0,Very_Good,6,1330,0.0,1901,0.0,98103,47.65,-122.34,1330,4400,4,Spring
189,189,1115810060,12/5/2014,585188.0,3,2.25,2230,10026,1.0,0.0,0.0,Good,8,1430,800.0,1975,0.0,98052,47.6647,-122.153,2230,9340,12,Winter
190,190,9477200200,8/18/2014,305000.0,3,1.75,1650,9480,1.0,0.0,0.0,Good,7,1220,430.0,1977,0.0,98034,47.726000000000006,-122.191,1540,8400,8,Summer
191,191,1432600560,11/5/2014,166950.0,3,1.0,1190,8820,1.0,0.0,0.0,Good,6,1190,0.0,1959,0.0,98058,47.4616,-122.184,1230,7980,11,Fall
192,192,2287000060,9/12/2014,799000.0,3,2.5,2140,9897,1.0,0.0,0.0,Very_Good,8,2140,0.0,1959,0.0,98040,47.5505,-122.219,2680,10083,9,Summer
193,193,3663500060,6/25/2014,400000.0,3,2.5,2180,7508,1.0,0.0,0.0,Very_Good,7,1420,760.0,1962,0.0,98133,47.7606,-122.336,1900,7818,6,Spring
194,194,3996900125,12/1/2014,230000.0,3,1.0,1060,10228,1.0,0.0,0.0,Good,7,1060,0.0,1948,0.0,98155,47.7481,-122.3,1570,10228,12,Winter
195,195,7796450200,5/15/2014,256883.0,3,2.5,1690,5025,2.0,0.0,0.0,Good,8,1690,0.0,2003,0.0,98023,47.2779,-122.347,2550,5001,5,Spring
196,196,7549802535,11/11/2014,423000.0,4,2.0,1970,6480,1.5,0.0,0.0,Excellent,7,1130,840.0,1920,0.0,98108,47.5511,-122.312,1500,6480,11,Fall
197,197,3278600320,7/23/2014,465000.0,3,2.5,2150,4084,2.0,0.0,0.0,Good,8,2150,0.0,2007,0.0,98126,47.5488,-122.372,1750,2385,7,Summer
198,198,2824079053,1/13/2015,440000.0,3,2.5,1910,66211,2.0,0.0,0.0,Good,7,1910,0.0,1997,0.0,98024,47.5385,-121.911,2330,67268,1,Winter
199,199,1222069094,10/14/2014,385000.0,3,1.75,1350,155073,1.0,0.0,0.0,Very_Good,7,1350,0.0,1969,0.0,98038,47.4058,-121.994,1560,50965,10,Fall
200,200,3542300060,3/11/2015,210000.0,3,1.0,860,11725,1.0,0.0,0.0,Very_Good,6,860,0.0,1943,0.0,98056,47.5093,-122.184,1300,9514,3,Winter
201,201,2222059065,11/12/2014,297000.0,3,2.5,1940,14952,2.0,0.0,0.0,Good,8,1940,0.0,1994,0.0,98042,47.3777,-122.165,2030,10450,11,Fall
202,202,7551300060,7/16/2014,470000.0,3,1.0,1010,5000,1.0,0.0,0.0,Good,7,1010,0.0,1952,0.0,98107,47.675,-122.394,1680,5000,7,Summer
203,203,100600550,8/4/2014,226500.0,3,1.5,1300,7370,1.0,0.0,0.0,Very_Good,7,900,400.0,1976,0.0,98023,47.3025,-122.37,1430,7500,8,Summer
204,204,3211100860,3/3/2015,274250.0,3,1.0,910,8450,1.0,0.0,0.0,Very_Good,6,910,0.0,1962,0.0,98059,47.4787,-122.158,1400,8040,3,Winter
205,205,3456000310,8/4/2014,840000.0,4,1.75,2480,11010,1.0,0.0,0.0,Very_Good,9,1630,850.0,1966,0.0,98040,47.5378,-122.219,2770,10744,8,Summer
206,206,9526600140,9/19/2014,677900.0,3,2.5,2440,4587,2.0,0.0,0.0,Good,8,2440,0.0,2010,0.0,98052,47.7073,-122.114,2750,4587,9,Summer
207,207,7465900060,2/5/2015,425000.0,3,1.0,1010,5864,1.0,0.0,0.0,Good,7,1010,0.0,1915,0.0,98116,47.5733,-122.381,1290,5000,2,Winter
208,208,1222000055,11/23/2014,180250.0,2,0.75,900,9600,1.0,0.0,0.0,Good,6,900,0.0,1941,0.0,98166,47.4604,-122.339,1250,14280,11,Fall
209,209,6300000550,7/17/2014,464000.0,6,3.0,2300,3404,2.0,0.0,0.0,Good,7,1600,700.0,1920,1994.0,98133,47.7067,-122.343,1560,1312,7,Summer
210,210,2310030510,4/22/2015,320000.0,4,2.25,1550,7579,2.0,0.0,0.0,Good,8,1550,0.0,1993,0.0,98038,47.354,-122.047,1630,6397,4,Spring
211,211,1025049114,7/17/2014,625504.0,3,2.25,1270,1566,2.0,0.0,0.0,Good,8,1060,210.0,2014,0.0,98105,47.6647,-122.284,1160,1327,7,Summer
212,212,8677300550,5/15/2014,592500.0,4,2.5,2240,12032,1.0,0.0,0.0,Good,9,2240,0.0,1983,0.0,98074,47.6143,-122.017,2520,12368,5,Spring
213,213,4014400292,1/14/2015,465000.0,3,2.5,2714,17936,2.0,0.0,0.0,Good,9,2714,0.0,2005,0.0,98001,47.3185,-122.275,2590,18386,1,Winter
214,214,1102000196,5/27/2014,477000.0,4,2.75,1720,6270,2.0,0.0,0.0,Good,8,1720,0.0,1978,0.0,98118,47.5458,-122.268,2130,8700,5,Spring
215,215,257000138,1/15/2015,280000.0,2,1.0,850,16400,1.0,0.0,0.0,Good,6,850,0.0,1923,0.0,98168,47.4889,-122.299,1100,14459,1,Winter
216,216,46100204,2/21/2015,1510000.0,5,3.0,3300,33474,1.0,0.0,3.0,Good,9,1870,1430.0,1957,1991.0,98040,47.5673,-122.21,3836,20953,2,Winter
217,217,1909600046,7/3/2014,445838.0,3,2.5,2250,5692,2.0,0.0,0.0,Good,8,2250,291.851723974838,2000,0.0,98146,47.5133,-122.379,1320,5390,7,Summer
218,218,1250202145,8/28/2014,1070000.0,2,2.25,3900,14864,1.0,0.0,3.0,Good,8,1950,1950.0,1947,0.0,98144,47.5884,-122.291,2580,5184,8,Summer
219,219,7611200125,10/23/2014,467000.0,2,1.5,1320,10800,1.0,0.0,0.0,Very_Good,8,1320,0.0,1947,0.0,98177,47.7145,-122.367,2120,12040,10,Fall
220,220,5611500140,8/22/2014,686000.0,4,2.5,2760,6440,2.0,0.0,0.0,Good,10,2760,0.0,1999,0.0,98075,47.5836,-122.026,3070,8127,8,Summer
221,221,7138000260,6/5/2014,279950.0,3,2.0,1750,9750,1.0,0.0,0.0,Good,7,1350,400.0,1961,0.0,98198,47.398,-122.299,1900,10125,6,Spring
222,222,626059335,9/4/2014,527000.0,4,2.25,2330,19436,2.0,0.0,0.0,Good,8,2330,0.0,1987,0.0,98011,47.7663,-122.215,1910,10055,9,Summer
223,223,1922059282,9/18/2014,325000.0,3,2.25,2220,16020,1.0,0.0,0.0,Very_Good,8,1780,440.0,1966,0.0,98030,47.3758,-122.217,2080,9583,9,Summer
224,224,705700390,9/3/2014,328000.0,3,2.25,2020,8379,2.0,0.0,0.0,Good,7,2020,0.0,1994,0.0,98038,47.3828,-122.023,2020,8031,9,Summer
225,225,7454001200,6/4/2014,390000.0,3,2.25,1250,7500,1.0,0.0,0.0,Excellent,7,1250,0.0,1942,0.0,98146,47.5123,-122.373,1280,7392,6,Spring
226,226,8682281200,3/9/2015,479950.0,2,2.0,1510,6516,1.0,0.0,0.0,Good,8,1510,0.0,2005,0.0,98053,47.7076,-122.013,1640,6009,3,Winter
227,227,7972000200,5/29/2014,264950.0,4,2.25,1720,9753,1.0,0.0,0.0,Very_Good,7,1120,600.0,1978,0.0,98023,47.2922,-122.371,1510,9753,5,Spring
228,228,722059070,1/15/2015,235000.0,3,1.0,1430,15246,1.0,0.0,0.0,Very_Good,7,980,450.0,1961,0.0,98031,47.4075,-122.214,1960,13068,1,Winter
229,229,7202340400,3/3/2015,516500.0,3,2.5,1480,4729,2.0,0.0,0.0,Good,7,1480,0.0,2004,0.0,98053,47.6794,-122.034,2250,4729,3,Winter
230,230,8096000060,4/13/2015,655000.0,2,1.75,1450,15798,2.0,1.0,4.0,Good,7,1230,220.0,1915,1978.0,98166,47.4497,-122.375,2030,13193,4,Spring
231,231,2424000060,6/16/2014,500000.0,4,2.75,2280,15347,1.0,0.0,0.0,Excellent,7,2280,0.0,1960,0.0,98059,47.5218,-122.164,2280,15347,6,Spring
232,232,9264902050,11/21/2014,315000.0,6,2.75,2940,7350,1.0,0.0,0.0,Good,8,1780,1160.0,1978,0.0,98023,47.3103,-122.339,2120,8236,11,Fall
233,233,943100260,11/20/2014,213000.0,2,1.0,1000,10200,1.0,0.0,0.0,Good,6,1000,0.0,1961,0.0,98024,47.5687,-121.899,1150,13702,11,Fall
234,234,3677400445,9/2/2014,475000.0,3,1.5,2480,5280,1.5,0.0,0.0,Excellent,7,1620,860.0,1947,0.0,98108,47.5575,-122.303,2090,4800,9,Summer
235,235,1762600320,6/10/2014,1030000.0,5,4.0,3760,28040,2.0,0.0,0.0,Good,10,3760,0.0,1983,0.0,98033,47.6489,-122.183,3430,35096,6,Spring
236,236,4058000060,4/9/2015,416000.0,3,2.0,2220,94300,1.0,0.0,0.0,Excellent,7,1640,580.0,1976,0.0,98010,47.3459,-121.95,2070,80100,4,Spring
237,237,7228500560,3/20/2015,410000.0,4,1.0,1970,4740,1.5,0.0,0.0,Good,7,1670,300.0,1904,2005.0,98122,47.6136,-122.303,1510,4740,3,Winter
238,238,326069104,7/1/2014,800000.0,3,3.5,3830,221284,2.0,0.0,0.0,Good,10,3530,300.0,1993,0.0,98077,47.7641,-122.023,2920,148539,7,Summer
239,239,5152100060,5/29/2014,472000.0,6,2.5,4410,14034,1.0,0.0,2.0,Very_Good,9,2350,2060.0,1965,0.0,98003,47.3376,-122.324,2600,13988,5,Spring
240,240,3584000310,12/8/2014,225000.0,3,1.75,1430,8505,1.0,0.0,0.0,Very_Good,7,1430,0.0,1968,0.0,98003,47.3173,-122.319,1190,8640,12,Winter
241,241,8150100045,10/1/2014,210000.0,2,1.0,830,6000,1.0,0.0,0.0,Good,6,830,0.0,1940,0.0,98126,47.5308,-122.376,830,4960,10,Fall
242,242,1868901275,1/27/2015,455000.0,2,1.0,1430,5000,1.5,0.0,0.0,Not_Good,7,1430,0.0,1925,0.0,98115,47.6727,-122.299,1450,3750,1,Winter
243,243,6131600075,4/27/2015,225000.0,3,1.0,1300,8316,1.0,0.0,0.0,Very_Good,6,1300,0.0,1954,0.0,98002,47.3221,-122.216,1260,8316,4,Spring
244,244,9468200125,8/26/2014,480000.0,2,1.0,1030,3060,1.0,0.0,2.0,Very_Good,7,790,240.0,1918,0.0,98103,47.6779,-122.353,1390,3060,8,Summer
245,245,8029510030,2/12/2015,363000.0,3,2.5,2740,11872,2.0,0.0,0.0,Good,9,2740,0.0,1990,0.0,98023,47.3076,-122.395,2570,10377,2,Winter
246,246,2025069065,9/29/2014,2400000.0,4,2.5,3650,8354,1.0,1.0,4.0,Good,9,1830,1820.0,2000,0.0,98074,47.6338,-122.072,3120,18841,9,Summer
247,247,7899800890,2/26/2015,181000.0,2,1.5,720,5120,1.0,0.0,0.0,Good,6,720,0.0,1954,0.0,98106,47.5218,-122.357,1150,2566,2,Winter
248,248,3021059276,3/14/2015,250000.0,4,2.0,2010,7312,1.0,0.0,0.0,Very_Good,7,2010,0.0,1976,0.0,98002,47.2785,-122.213,2010,7650,3,Winter
249,249,3797001895,4/22/2015,481000.0,3,1.75,1560,3000,1.0,0.0,0.0,Very_Good,6,770,790.0,1918,0.0,98103,47.6846,-122.345,1390,3000,4,Spring
250,250,3832710960,9/23/2014,260000.0,3,2.0,1810,7209,1.0,0.0,0.0,Very_Good,7,1240,570.0,1978,0.0,98032,47.3656,-122.278,1750,7209,9,Summer
251,251,1310430400,5/13/2014,455000.0,4,2.5,3360,7685,2.0,0.0,0.0,Good,9,3360,0.0,2001,0.0,98058,47.4369,-122.111,3060,6567,5,Spring
252,252,1422300030,4/1/2015,415000.0,3,2.25,1510,36224,2.0,0.0,0.0,Good,8,1510,0.0,1991,0.0,98045,47.4616,-121.711,1730,36224,4,Spring
253,253,1105000588,4/21/2015,349500.0,3,1.0,1400,3538,1.0,0.0,0.0,Good,7,800,600.0,1953,0.0,98118,47.5405,-122.27,1620,6331,4,Spring
254,254,3830630060,9/29/2014,245000.0,3,2.5,1730,7442,2.0,0.0,0.0,Good,7,1730,0.0,1987,0.0,98030,47.3507,-122.178,1630,6458,9,Summer
255,255,5101404898,5/19/2014,592500.0,2,2.0,1420,9191,1.5,0.0,2.0,Excellent,7,1420,0.0,1928,0.0,98115,47.6979,-122.32,1420,6816,5,Spring
256,256,7972601890,10/20/2014,385000.0,4,1.75,2360,7620,1.0,0.0,0.0,Very_Good,7,1180,1180.0,1955,0.0,98106,47.5278,-122.345,1910,7620,10,Fall
257,257,5127001620,2/11/2015,315000.0,3,1.75,1580,11455,1.0,0.0,0.0,Very_Good,7,1200,380.0,1974,0.0,98059,47.4756,-122.147,1550,10650,2,Winter
258,258,9407100800,11/24/2014,255000.0,3,1.0,1230,10170,1.0,0.0,0.0,Good,7,1230,0.0,1979,0.0,98045,47.4437,-121.772,1380,10098,11,Fall
259,259,1873100060,8/29/2014,693000.0,4,2.5,2460,4425,2.0,0.0,0.0,Good,8,2460,0.0,2006,0.0,98052,47.7048,-122.109,2990,5659,8,Summer
260,260,8722101360,12/2/2014,780000.0,3,1.0,1660,4400,1.5,0.0,0.0,Good,8,1460,200.0,1911,0.0,98112,47.6362,-122.302,1660,4400,12,Winter
261,261,8644000060,10/24/2014,237000.0,3,1.75,1270,8470,1.0,0.0,0.0,Very_Good,7,1270,0.0,1960,0.0,98198,47.4207,-122.29,1600,8470,10,Fall
262,262,3325069129,12/16/2014,525000.0,3,2.25,2100,40510,2.0,0.0,0.0,Good,10,1320,780.0,1979,0.0,98074,47.6154,-122.047,2380,33450,12,Winter
263,263,1400300055,4/28/2015,425000.0,2,1.0,770,5040,1.0,0.0,0.0,Good,5,770,0.0,1930,0.0,98144,47.5964,-122.299,1330,2580,4,Spring
264,264,2123039032,10/27/2014,369900.0,1,0.75,760,10079,1.0,1.0,4.0,Excellent,5,760,0.0,1936,0.0,98070,47.4683,-122.438,1230,14267,10,Fall
265,265,8078560140,5/19/2014,290000.0,4,2.5,1700,7280,2.0,0.0,0.0,Very_Good,7,1700,0.0,1988,0.0,98031,47.4045,-122.171,1950,7475,5,Spring
266,266,3438500192,9/29/2014,285000.0,3,1.0,1120,10701,1.0,0.0,0.0,Good,7,1120,0.0,1954,0.0,98106,47.5544,-122.358,1130,6350,9,Summer
267,267,7974200510,8/14/2014,415000.0,2,1.0,1070,4500,1.0,0.0,0.0,Good,7,1070,0.0,1937,0.0,98115,47.6802,-122.29,1320,4465,8,Summer
268,268,2557000400,4/9/2015,272500.0,3,2.5,2070,9900,1.0,0.0,0.0,Good,8,1420,650.0,1979,0.0,98023,47.2988,-122.371,2070,8250,4,Spring
269,269,7960900060,5/4/2015,2900000.0,4,3.25,5050,20100,1.5,0.0,2.0,Good,11,4750,300.0,1982,0.0,98004,47.6312,-122.223,3890,20060,5,Spring
270,270,4054500390,10/7/2014,1370000.0,4,4.75,5310,57346,2.0,0.0,0.0,Very_Good,11,5310,0.0,1989,0.0,98077,47.7285,-122.042,4180,47443,10,Fall
271,271,6378500125,5/1/2015,436000.0,2,1.0,1040,7538,1.0,0.0,0.0,Very_Good,7,1040,0.0,1939,0.0,98133,47.7107,-122.352,1440,7530,5,Spring
272,272,1745100140,10/17/2014,210000.0,3,1.0,1700,11390,1.0,0.0,0.0,Very_Good,7,1700,0.0,1967,0.0,98003,47.3271,-122.323,1350,8164,10,Fall
273,273,2976800796,9/25/2014,236000.0,3,1.0,1300,5898,1.0,0.0,0.0,Good,7,1300,0.0,1961,0.0,98178,47.5053,-122.255,1320,7619,9,Summer
274,274,4235400186,11/24/2014,331000.0,3,1.75,1080,1306,1.0,0.0,0.0,Good,7,580,500.0,1954,2003.0,98199,47.6601,-122.4,1440,2225,11,Fall
275,275,4215100060,3/20/2015,365000.0,3,2.5,2653,4510,2.0,0.0,0.0,Good,8,2653,0.0,2006,0.0,98031,47.4145,-122.166,2653,4927,3,Winter
276,276,9189700045,1/27/2015,450000.0,3,2.0,2290,16258,1.0,0.0,0.0,Excellent,8,2290,0.0,1960,0.0,98058,47.4672,-122.165,1660,10530,1,Winter
277,277,1126049053,11/13/2014,770000.0,4,2.75,3820,26300,2.0,0.0,0.0,Good,9,2850,970.0,2014,0.0,98028,47.7618,-122.261,1860,12136,11,Fall
278,278,2022069200,5/5/2015,455000.0,4,2.5,2210,49375,1.0,0.0,0.0,Good,8,2210,0.0,1997,0.0,98038,47.3828,-122.071,2670,49385,5,Spring
279,279,9412900055,5/5/2015,405000.0,3,1.75,2390,6000,1.0,0.0,0.0,Good,6,1240,1150.0,1908,0.0,98118,47.5362,-122.268,2020,6000,5,Spring
280,280,1722059235,7/3/2014,304900.0,4,1.75,2600,11325,1.0,0.0,0.0,Very_Good,7,1610,990.0,1969,0.0,98031,47.3954,-122.206,1720,11088,7,Summer
281,281,6874200960,2/27/2015,170000.0,2,1.0,860,5265,1.0,0.0,0.0,Good,6,860,0.0,1931,0.0,98178,47.5048,-122.272,1650,8775,2,Winter
282,282,7424700045,5/13/2015,2050000.0,5,3.0,3830,8480,2.0,0.0,1.0,Excellent,9,2630,1200.0,1905,1994.0,98122,47.6166,-122.287,3050,7556,5,Spring
283,283,7202360350,6/30/2014,780000.0,4,2.5,3500,7048,2.0,0.0,0.0,Good,9,3500,0.0,2005,0.0,98053,47.6811,-122.025,3920,7864,6,Spring
284,284,5634500392,4/10/2015,330000.0,3,3.0,2420,13959,1.0,0.0,0.0,Very_Good,8,1740,680.0,1988,0.0,98028,47.7486,-122.23,2570,13300,4,Spring
285,285,1509500060,9/5/2014,370000.0,4,2.5,2720,8666,2.0,0.0,0.0,Good,9,2720,0.0,1992,0.0,98030,47.3846,-122.169,2410,8100,9,Summer
286,286,7214810350,10/17/2014,467000.0,5,2.25,2500,13500,1.0,0.0,0.0,Good,7,1850,650.0,1979,0.0,98072,47.7564,-122.144,2300,9750,10,Fall
287,287,6647200060,2/9/2015,405000.0,3,1.75,1670,6720,1.0,0.0,0.0,Good,7,1140,530.0,1980,0.0,98034,47.7198,-122.193,1670,7320,2,Winter
288,288,9552700140,7/2/2014,675000.0,5,2.25,2900,10300,1.0,0.0,0.0,Good,8,1450,1450.0,1985,0.0,98006,47.5461,-122.151,2310,10300,7,Summer
289,289,2200500350,8/12/2014,500000.0,2,1.0,1640,14100,1.0,0.0,0.0,Very_Good,7,1140,500.0,1954,0.0,98006,47.5712,-122.143,1520,13527,8,Summer
290,290,6113400046,7/23/2014,389999.0,4,2.5,1890,15770,2.0,0.0,0.0,Very_Good,7,1890,0.0,1968,0.0,98166,47.4281,-122.343,2410,15256,7,Summer
291,291,6619910140,2/24/2015,630000.0,4,1.75,2950,9025,1.0,0.0,2.0,Very_Good,8,1780,1170.0,1975,0.0,98034,47.7128,-122.223,2120,9600,2,Winter
292,292,1115450240,10/22/2014,360000.0,4,2.5,2160,9528,2.0,0.0,0.0,Good,9,2160,0.0,1992,0.0,98001,47.3341,-122.255,2280,9937,10,Fall
293,293,6073240060,10/2/2014,580000.0,4,3.0,3280,11060,2.0,0.0,0.0,Good,8,2270,1010.0,1986,0.0,98056,47.5399,-122.181,2320,11004,10,Fall
294,294,9297300045,7/9/2014,550000.0,3,2.0,1970,4166,2.0,0.0,3.0,Excellent,8,1270,700.0,1929,0.0,98126,47.5717,-122.375,2390,4166,7,Summer
295,295,9510920070,7/10/2014,879000.0,4,2.5,3360,22111,2.0,0.0,0.0,Good,10,3360,0.0,1994,0.0,98075,47.5951,-122.017,3150,11374,7,Summer
296,296,5468730030,8/22/2014,265000.0,3,2.0,1320,8959,1.0,0.0,0.0,Good,7,1320,0.0,1993,0.0,98042,47.3536,-122.144,1740,7316,8,Summer
297,297,8079030390,3/4/2015,446500.0,3,2.5,2650,7286,2.0,0.0,0.0,Good,8,2650,0.0,1990,0.0,98059,47.5084,-122.154,2400,7220,3,Winter
298,298,600000152,6/2/2014,404000.0,3,1.5,2030,8880,1.0,0.0,0.0,Good,7,1330,700.0,1963,0.0,98108,47.5586,-122.311,2140,5592,6,Spring
299,299,1840000030,5/29/2014,267500.0,3,1.75,1590,11914,1.0,0.0,2.0,Good,7,1090,500.0,1957,0.0,98188,47.4427,-122.274,1630,9052,5,Spring
300,300,3225069065,6/24/2014,3080000.0,4,5.0,4550,18641,1.0,1.0,4.0,Good,10,2600,1950.0,2002,0.0,98074,47.6053,-122.077,4550,19508,6,Spring
301,301,3260800030,8/11/2014,335000.0,3,2.5,2440,7632,2.0,0.0,0.0,Good,8,2440,0.0,1998,0.0,98003,47.3494,-122.301,2510,7903,8,Summer
302,302,2747100024,6/19/2014,576000.0,3,2.5,1940,9000,1.0,0.0,0.0,Very_Good,7,970,970.0,1948,0.0,98117,47.6933,-122.393,2190,7310,6,Spring
303,303,5104530560,4/1/2015,208633.0,3,2.5,2040,3810,2.0,0.0,0.0,Good,8,2040,0.0,2006,0.0,98038,47.3537,-122.0,2370,4590,4,Spring
304,304,4330600350,1/15/2015,315000.0,3,2.25,2200,8750,1.0,0.0,0.0,Very_Good,7,1120,1080.0,1964,0.0,98166,47.476000000000006,-122.337,1460,10139,1,Winter
305,305,5016001535,2/17/2015,725000.0,3,1.75,1920,3300,1.0,0.0,0.0,Very_Good,8,960,960.0,1913,0.0,98112,47.6239,-122.298,1740,4000,2,Winter
